sequence_id,source_video_id,subject_id,label,class,split
P029S01G20B00H00UC042000LC031000A059R0_09041619_f00120_f00209,P029S01G20B00H00UC042000LC031000A059R0_09041619,P029,4,step_on_the_spot_walk,train
P029S01G20B00H00UC042000LC031000A059R0_09041619_f00150_f00239,P029S01G20B00H00UC042000LC031000A059R0_09041619,P029,4,step_on_the_spot_walk,train
P029S01G20B00H00UC042000LC031000A059R0_09041619_f00180_f00269,P029S01G20B00H00UC042000LC031000A059R0_09041619,P029,4,step_on_the_spot_walk,train
P029S01G20B00H00UC042000LC031000A059R0_09041619_f00210_f00299,P029S01G20B00H00UC042000LC031000A059R0_09041619,P029,4,step_on_the_spot_walk,train
P029S01G20B00H00UC042000LC031000A059R0_09041619_f00240_f00329,P029S01G20B00H00UC042000LC031000A059R0_09041619,P029,4,step_on_the_spot_walk,train
P029S01G20B00H00UC042000LC031000A059R0_09041619_f00247_f00336,P029S01G20B00H00UC042000LC031000A059R0_09041619,P029,4,step_on_the_spot_walk,train
P030S00G21B00H00UC033001LC033001A059R0_08291544_f00000_f00089,P030S00G21B00H00UC033001LC033001A059R0_08291544,P030,4,step_on_the_spot_walk,train
P030S00G21B00H00UC033001LC033001A059R0_08291544_f00030_f00119,P030S00G21B00H00UC033001LC033001A059R0_08291544,P030,4,step_on_the_spot_walk,train
P030S00G21B00H00UC033001LC033001A059R0_08291544_f00060_f00149,P030S00G21B00H00UC033001LC033001A059R0_08291544,P030,4,step_on_the_spot_walk,train
P030S00G21B00H00UC033001LC033001A059R0_08291544_f00090_f00179,P030S00G21B00H00UC033001LC033001A059R0_08291544,P030,4,step_on_the_spot_walk,train
P030S00G21B00H00UC033001LC033001A059R0_08291544_f00120_f00209,P030S00G21B00H00UC033001LC033001A059R0_08291544,P030,4,step_on_the_spot_walk,train
P030S00G21B00H00UC033001LC033001A059R0_08291544_f00150_f00239,P030S00G21B00H00UC033001LC033001A059R0_08291544,P030,4,step_on_the_spot_walk,train
P030S00G21B00H00UC033001LC033001A059R0_08291544_f00180_f00269,P030S00G21B00H00UC033001LC033001A059R0_08291544,P030,4,step_on_the_spot_walk,train
P030S00G21B00H00UC033001LC033001A059R0_08291544_f00210_f00299,P030S00G21B00H00UC033001LC033001A059R0_08291544,P030,4,step_on_the_spot_walk,train
P030S00G21B00H00UC033001LC033001A059R0_08291544_f00240_f00329,P030S00G21B00H00UC033001LC033001A059R0_08291544,P030,4,step_on_the_spot_walk,train
P030S00G21B00H00UC033001LC033001A059R0_08291544_f00270_f00359,P030S00G21B00H00UC033001LC033001A059R0_08291544,P030,4,step_on_the_spot_walk,train
P030S00G21B00H00UC033001LC033001A059R0_08291544_f00300_f00389,P030S00G21B00H00UC033001LC033001A059R0_08291544,P030,4,step_on_the_spot_walk,train
P030S00G21B00H00UC033001LC033001A059R0_08291544_f00330_f00419,P030S00G21B00H00UC033001LC033001A059R0_08291544,P030,4,step_on_the_spot_walk,train
P030S00G21B00H00UC033001LC033001A059R0_08291544_f00360_f00449,P030S00G21B00H00UC033001LC033001A059R0_08291544,P030,4,step_on_the_spot_walk,train
P030S00G21B00H00UC033001LC033001A059R0_08291544_f00390_f00479,P030S00G21B00H00UC033001LC033001A059R0_08291544,P030,4,step_on_the_spot_walk,train
P030S00G21B00H00UC033001LC033001A059R0_08291544_f00420_f00509,P030S00G21B00H00UC033001LC033001A059R0_08291544,P030,4,step_on_the_spot_walk,train
P030S00G21B00H00UC033001LC033001A059R0_08291544_f00450_f00539,P030S00G21B00H00UC033001LC033001A059R0_08291544,P030,4,step_on_the_spot_walk,train
P030S00G21B00H00UC033001LC033001A059R0_08291544_f00480_f00569,P030S00G21B00H00UC033001LC033001A059R0_08291544,P030,4,step_on_the_spot_walk,train
P030S00G21B00H00UC033001LC033001A059R0_08291544_f00510_f00599,P030S00G21B00H00UC033001LC033001A059R0_08291544,P030,4,step_on_the_spot_walk,train
P030S02G20B00H10UC072000LC033000A059R0_09061612_f00000_f00089,P030S02G20B00H10UC072000LC033000A059R0_09061612,P030,4,step_on_the_spot_walk,train
P030S02G20B00H10UC072000LC033000A059R0_09061612_f00030_f00119,P030S02G20B00H10UC072000LC033000A059R0_09061612,P030,4,step_on_the_spot_walk,train
P030S02G20B00H10UC072000LC033000A059R0_09061612_f00060_f00149,P030S02G20B00H10UC072000LC033000A059R0_09061612,P030,4,step_on_the_spot_walk,train
P030S02G20B00H10UC072000LC033000A059R0_09061612_f00090_f00179,P030S02G20B00H10UC072000LC033000A059R0_09061612,P030,4,step_on_the_spot_walk,train
P030S02G20B00H10UC072000LC033000A059R0_09061612_f00120_f00209,P030S02G20B00H10UC072000LC033000A059R0_09061612,P030,4,step_on_the_spot_walk,train
P030S02G20B00H10UC072000LC033000A059R0_09061612_f00150_f00239,P030S02G20B00H10UC072000LC033000A059R0_09061612,P030,4,step_on_the_spot_walk,train
P030S02G20B00H10UC072000LC033000A059R0_09061612_f00180_f00269,P030S02G20B00H10UC072000LC033000A059R0_09061612,P030,4,step_on_the_spot_walk,train
P030S02G20B00H10UC072000LC033000A059R0_09061612_f00210_f00299,P030S02G20B00H10UC072000LC033000A059R0_09061612,P030,4,step_on_the_spot_walk,train
P030S02G20B00H10UC072000LC033000A059R0_09061612_f00212_f00301,P030S02G20B00H10UC072000LC033000A059R0_09061612,P030,4,step_on_the_spot_walk,train
P031S00G21B40H00UC023001LC023001A059R0_08291823_f00060_f00149,P031S00G21B40H00UC023001LC023001A059R0_08291823,P031,4,step_on_the_spot_walk,test
P031S00G21B40H00UC023001LC023001A059R0_08291823_f00090_f00179,P031S00G21B40H00UC023001LC023001A059R0_08291823,P031,4,step_on_the_spot_walk,test
P031S00G21B40H00UC023001LC023001A059R0_08291823_f00120_f00209,P031S00G21B40H00UC023001LC023001A059R0_08291823,P031,4,step_on_the_spot_walk,test
P031S00G21B40H00UC023001LC023001A059R0_08291823_f00150_f00239,P031S00G21B40H00UC023001LC023001A059R0_08291823,P031,4,step_on_the_spot_walk,test
P031S00G21B40H00UC023001LC023001A059R0_08291823_f00180_f00269,P031S00G21B40H00UC023001LC023001A059R0_08291823,P031,4,step_on_the_spot_walk,test
P031S00G21B40H00UC023001LC023001A059R0_08291823_f00210_f00299,P031S00G21B40H00UC023001LC023001A059R0_08291823,P031,4,step_on_the_spot_walk,test
P031S00G21B40H00UC023001LC023001A059R0_08291823_f00240_f00329,P031S00G21B40H00UC023001LC023001A059R0_08291823,P031,4,step_on_the_spot_walk,test
P031S00G21B40H00UC023001LC023001A059R0_08291823_f00244_f00333,P031S00G21B40H00UC023001LC023001A059R0_08291823,P031,4,step_on_the_spot_walk,test
P032S00G11B00H00UC102001LC072001A059R0_08301030_f00000_f00089,P032S00G11B00H00UC102001LC072001A059R0_08301030,P032,4,step_on_the_spot_walk,train
P032S00G11B00H00UC102001LC072001A059R0_08301030_f00030_f00119,P032S00G11B00H00UC102001LC072001A059R0_08301030,P032,4,step_on_the_spot_walk,train
P032S00G11B00H00UC102001LC072001A059R0_08301030_f00060_f00149,P032S00G11B00H00UC102001LC072001A059R0_08301030,P032,4,step_on_the_spot_walk,train
P032S00G11B00H00UC102001LC072001A059R0_08301030_f00090_f00179,P032S00G11B00H00UC102001LC072001A059R0_08301030,P032,4,step_on_the_spot_walk,train
P032S00G11B00H00UC102001LC072001A059R0_08301030_f00120_f00209,P032S00G11B00H00UC102001LC072001A059R0_08301030,P032,4,step_on_the_spot_walk,train
P032S00G11B00H00UC102001LC072001A059R0_08301030_f00137_f00226,P032S00G11B00H00UC102001LC072001A059R0_08301030,P032,4,step_on_the_spot_walk,train
P033S00G11B00H00UC022001LC062001A059R0_08301405_f00000_f00089,P033S00G11B00H00UC022001LC062001A059R0_08301405,P033,4,step_on_the_spot_walk,test
P033S00G11B00H00UC022001LC062001A059R0_08301405_f00030_f00119,P033S00G11B00H00UC022001LC062001A059R0_08301405,P033,4,step_on_the_spot_walk,test
P033S00G11B00H00UC022001LC062001A059R0_08301405_f00060_f00149,P033S00G11B00H00UC022001LC062001A059R0_08301405,P033,4,step_on_the_spot_walk,test
P033S00G11B00H00UC022001LC062001A059R0_08301405_f00090_f00179,P033S00G11B00H00UC022001LC062001A059R0_08301405,P033,4,step_on_the_spot_walk,test
P033S00G11B00H00UC022001LC062001A059R0_08301405_f00120_f00209,P033S00G11B00H00UC022001LC062001A059R0_08301405,P033,4,step_on_the_spot_walk,test
P033S00G11B00H00UC022001LC062001A059R0_08301405_f00150_f00239,P033S00G11B00H00UC022001LC062001A059R0_08301405,P033,4,step_on_the_spot_walk,test
P033S00G11B00H00UC022001LC062001A059R0_08301405_f00167_f00256,P033S00G11B00H00UC022001LC062001A059R0_08301405,P033,4,step_on_the_spot_walk,test
P034S00G11B00H00UC062001LC062001A059R0_08301445_f00000_f00089,P034S00G11B00H00UC062001LC062001A059R0_08301445,P034,4,step_on_the_spot_walk,train
P034S00G11B00H00UC062001LC062001A059R0_08301445_f00030_f00119,P034S00G11B00H00UC062001LC062001A059R0_08301445,P034,4,step_on_the_spot_walk,train
P034S00G11B00H00UC062001LC062001A059R0_08301445_f00060_f00149,P034S00G11B00H00UC062001LC062001A059R0_08301445,P034,4,step_on_the_spot_walk,train
P034S00G11B00H00UC062001LC062001A059R0_08301445_f00090_f00179,P034S00G11B00H00UC062001LC062001A059R0_08301445,P034,4,step_on_the_spot_walk,train
P034S00G11B00H00UC062001LC062001A059R0_08301445_f00150_f00239,P034S00G11B00H00UC062001LC062001A059R0_08301445,P034,4,step_on_the_spot_walk,train
P034S00G11B00H00UC062001LC062001A059R0_08301445_f00210_f00299,P034S00G11B00H00UC062001LC062001A059R0_08301445,P034,4,step_on_the_spot_walk,train
P035S00G11B00H00UC072001LC022001A059R0_08301530_f00000_f00089,P035S00G11B00H00UC072001LC022001A059R0_08301530,P035,4,step_on_the_spot_walk,test
P035S00G11B00H00UC072001LC022001A059R0_08301530_f00030_f00119,P035S00G11B00H00UC072001LC022001A059R0_08301530,P035,4,step_on_the_spot_walk,test
P035S00G11B00H00UC072001LC022001A059R0_08301530_f00060_f00149,P035S00G11B00H00UC072001LC022001A059R0_08301530,P035,4,step_on_the_spot_walk,test
P035S00G11B00H00UC072001LC022001A059R0_08301530_f00090_f00179,P035S00G11B00H00UC072001LC022001A059R0_08301530,P035,4,step_on_the_spot_walk,test
P035S00G11B00H00UC072001LC022001A059R0_08301530_f00120_f00209,P035S00G11B00H00UC072001LC022001A059R0_08301530,P035,4,step_on_the_spot_walk,test
P035S00G11B00H00UC072001LC022001A059R0_08301530_f00165_f00254,P035S00G11B00H00UC072001LC022001A059R0_08301530,P035,4,step_on_the_spot_walk,test
P036S00G11B00H00UC072001LC092001A059R0_08301630_f00000_f00089,P036S00G11B00H00UC072001LC092001A059R0_08301630,P036,4,step_on_the_spot_walk,validation
P036S00G11B00H00UC072001LC092001A059R0_08301630_f00030_f00119,P036S00G11B00H00UC072001LC092001A059R0_08301630,P036,4,step_on_the_spot_walk,validation
P036S00G11B00H00UC072001LC092001A059R0_08301630_f00060_f00149,P036S00G11B00H00UC072001LC092001A059R0_08301630,P036,4,step_on_the_spot_walk,validation
P036S00G11B00H00UC072001LC092001A059R0_08301630_f00090_f00179,P036S00G11B00H00UC072001LC092001A059R0_08301630,P036,4,step_on_the_spot_walk,validation
P036S00G11B00H00UC072001LC092001A059R0_08301630_f00119_f00208,P036S00G11B00H00UC072001LC092001A059R0_08301630,P036,4,step_on_the_spot_walk,validation
P037S00G11B00H00UC022001LC021001A059R0_08301729_f00000_f00089,P037S00G11B00H00UC022001LC021001A059R0_08301729,P037,4,step_on_the_spot_walk,train
P037S00G11B00H00UC022001LC021001A059R0_08301729_f00030_f00119,P037S00G11B00H00UC022001LC021001A059R0_08301729,P037,4,step_on_the_spot_walk,train
P037S00G11B00H00UC022001LC021001A059R0_08301729_f00060_f00149,P037S00G11B00H00UC022001LC021001A059R0_08301729,P037,4,step_on_the_spot_walk,train
P037S00G11B00H00UC022001LC021001A059R0_08301729_f00090_f00179,P037S00G11B00H00UC022001LC021001A059R0_08301729,P037,4,step_on_the_spot_walk,train
P037S00G11B00H00UC022001LC021001A059R0_08301729_f00120_f00209,P037S00G11B00H00UC022001LC021001A059R0_08301729,P037,4,step_on_the_spot_walk,train
P037S00G11B00H00UC022001LC021001A059R0_08301729_f00150_f00239,P037S00G11B00H00UC022001LC021001A059R0_08301729,P037,4,step_on_the_spot_walk,train
P037S00G11B00H00UC022001LC021001A059R0_08301729_f00173_f00262,P037S00G11B00H00UC022001LC021001A059R0_08301729,P037,4,step_on_the_spot_walk,train
P038S00G11B00H00UC072001LC061001A059R0_08310941_f00000_f00089,P038S00G11B00H00UC072001LC061001A059R0_08310941,P038,4,step_on_the_spot_walk,test
P038S00G11B00H00UC072001LC061001A059R0_08310941_f00030_f00119,P038S00G11B00H00UC072001LC061001A059R0_08310941,P038,4,step_on_the_spot_walk,test
P038S00G11B00H00UC072001LC061001A059R0_08310941_f00060_f00149,P038S00G11B00H00UC072001LC061001A059R0_08310941,P038,4,step_on_the_spot_walk,test
P038S00G11B00H00UC072001LC061001A059R0_08310941_f00090_f00179,P038S00G11B00H00UC072001LC061001A059R0_08310941,P038,4,step_on_the_spot_walk,test
P038S00G11B00H00UC072001LC061001A059R0_08310941_f00120_f00209,P038S00G11B00H00UC072001LC061001A059R0_08310941,P038,4,step_on_the_spot_walk,test
P038S00G11B00H00UC072001LC061001A059R0_08310941_f00150_f00239,P038S00G11B00H00UC072001LC061001A059R0_08310941,P038,4,step_on_the_spot_walk,test
P038S00G11B00H00UC072001LC061001A059R0_08310941_f00180_f00269,P038S00G11B00H00UC072001LC061001A059R0_08310941,P038,4,step_on_the_spot_walk,test
P038S00G11B00H00UC072001LC061001A059R0_08310941_f00190_f00279,P038S00G11B00H00UC072001LC061001A059R0_08310941,P038,4,step_on_the_spot_walk,test
P039S00G11B00H00UC022001LC022001A059R0_08311036_f00000_f00089,P039S00G11B00H00UC022001LC022001A059R0_08311036,P039,4,step_on_the_spot_walk,train
P039S00G11B00H00UC022001LC022001A059R0_08311036_f00030_f00119,P039S00G11B00H00UC022001LC022001A059R0_08311036,P039,4,step_on_the_spot_walk,train
P039S00G11B00H00UC022001LC022001A059R0_08311036_f00060_f00149,P039S00G11B00H00UC022001LC022001A059R0_08311036,P039,4,step_on_the_spot_walk,train
P039S00G11B00H00UC022001LC022001A059R0_08311036_f00090_f00179,P039S00G11B00H00UC022001LC022001A059R0_08311036,P039,4,step_on_the_spot_walk,train
P039S00G11B00H00UC022001LC022001A059R0_08311036_f00120_f00209,P039S00G11B00H00UC022001LC022001A059R0_08311036,P039,4,step_on_the_spot_walk,train
P039S00G11B00H00UC022001LC022001A059R0_08311036_f00150_f00239,P039S00G11B00H00UC022001LC022001A059R0_08311036,P039,4,step_on_the_spot_walk,train
P039S00G11B00H00UC022001LC022001A059R0_08311036_f00180_f00269,P039S00G11B00H00UC022001LC022001A059R0_08311036,P039,4,step_on_the_spot_walk,train
P039S00G11B00H00UC022001LC022001A059R0_08311036_f00184_f00273,P039S00G11B00H00UC022001LC022001A059R0_08311036,P039,4,step_on_the_spot_walk,train
P040S00G11B00H00UC061001LC061001A059R0_08311121_f00000_f00089,P040S00G11B00H00UC061001LC061001A059R0_08311121,P040,4,step_on_the_spot_walk,train
P040S00G11B00H00UC061001LC061001A059R0_08311121_f00030_f00119,P040S00G11B00H00UC061001LC061001A059R0_08311121,P040,4,step_on_the_spot_walk,train
P040S00G11B00H00UC061001LC061001A059R0_08311121_f00150_f00239,P040S00G11B00H00UC061001LC061001A059R0_08311121,P040,4,step_on_the_spot_walk,train
P040S00G11B00H00UC061001LC061001A059R0_08311121_f00162_f00251,P040S00G11B00H00UC061001LC061001A059R0_08311121,P040,4,step_on_the_spot_walk,train
P041S01G20B00H00UC082000LC021000A059R0_09031803_f00000_f00089,P041S01G20B00H00UC082000LC021000A059R0_09031803,P041,4,step_on_the_spot_walk,train
P041S01G20B00H00UC082000LC021000A059R0_09031803_f00030_f00119,P041S01G20B00H00UC082000LC021000A059R0_09031803,P041,4,step_on_the_spot_walk,train
P041S01G20B00H00UC082000LC021000A059R0_09031803_f00060_f00149,P041S01G20B00H00UC082000LC021000A059R0_09031803,P041,4,step_on_the_spot_walk,train
P042S00G11B00H00UC072001LC022001A059R0_08311354_f00000_f00089,P042S00G11B00H00UC072001LC022001A059R0_08311354,P042,4,step_on_the_spot_walk,train
P042S00G11B00H00UC072001LC022001A059R0_08311354_f00030_f00119,P042S00G11B00H00UC072001LC022001A059R0_08311354,P042,4,step_on_the_spot_walk,train
P042S00G11B00H00UC072001LC022001A059R0_08311354_f00060_f00149,P042S00G11B00H00UC072001LC022001A059R0_08311354,P042,4,step_on_the_spot_walk,train
P042S00G11B00H00UC072001LC022001A059R0_08311354_f00090_f00179,P042S00G11B00H00UC072001LC022001A059R0_08311354,P042,4,step_on_the_spot_walk,train
P042S00G11B00H00UC072001LC022001A059R0_08311354_f00098_f00187,P042S00G11B00H00UC072001LC022001A059R0_08311354,P042,4,step_on_the_spot_walk,train
P042S01G10B00H00UC022000LC021000A059R0_09031205_f00000_f00089,P042S01G10B00H00UC022000LC021000A059R0_09031205,P042,4,step_on_the_spot_walk,train
P042S01G10B00H00UC022000LC021000A059R0_09031205_f00030_f00119,P042S01G10B00H00UC022000LC021000A059R0_09031205,P042,4,step_on_the_spot_walk,train
P042S01G10B00H00UC022000LC021000A059R0_09031205_f00060_f00149,P042S01G10B00H00UC022000LC021000A059R0_09031205,P042,4,step_on_the_spot_walk,train
P042S01G10B00H00UC022000LC021000A059R0_09031205_f00090_f00179,P042S01G10B00H00UC022000LC021000A059R0_09031205,P042,4,step_on_the_spot_walk,train
P042S01G10B00H00UC022000LC021000A059R0_09031205_f00120_f00209,P042S01G10B00H00UC022000LC021000A059R0_09031205,P042,4,step_on_the_spot_walk,train
P042S01G10B00H00UC022000LC021000A059R0_09031205_f00150_f00239,P042S01G10B00H00UC022000LC021000A059R0_09031205,P042,4,step_on_the_spot_walk,train
P042S01G10B00H00UC022000LC021000A059R0_09031205_f00180_f00269,P042S01G10B00H00UC022000LC021000A059R0_09031205,P042,4,step_on_the_spot_walk,train
P042S01G10B00H00UC022000LC021000A059R0_09031205_f00189_f00278,P042S01G10B00H00UC022000LC021000A059R0_09031205,P042,4,step_on_the_spot_walk,train
P043S00G11B00H00UC022001LC022001A059R0_08311554_f00000_f00089,P043S00G11B00H00UC022001LC022001A059R0_08311554,P043,4,step_on_the_spot_walk,train
P043S00G11B00H00UC022001LC022001A059R0_08311554_f00030_f00119,P043S00G11B00H00UC022001LC022001A059R0_08311554,P043,4,step_on_the_spot_walk,train
P043S00G11B00H00UC022001LC022001A059R0_08311554_f00060_f00149,P043S00G11B00H00UC022001LC022001A059R0_08311554,P043,4,step_on_the_spot_walk,train
P043S00G11B00H00UC022001LC022001A059R0_08311554_f00090_f00179,P043S00G11B00H00UC022001LC022001A059R0_08311554,P043,4,step_on_the_spot_walk,train
P043S00G11B00H00UC022001LC022001A059R0_08311554_f00120_f00209,P043S00G11B00H00UC022001LC022001A059R0_08311554,P043,4,step_on_the_spot_walk,train
P043S00G11B00H00UC022001LC022001A059R0_08311554_f00150_f00239,P043S00G11B00H00UC022001LC022001A059R0_08311554,P043,4,step_on_the_spot_walk,train
P043S00G11B00H00UC022001LC022001A059R0_08311554_f00165_f00254,P043S00G11B00H00UC022001LC022001A059R0_08311554,P043,4,step_on_the_spot_walk,train
P045S00G10B00H00UC072000LC022000A059R0_09010835_f00000_f00089,P045S00G10B00H00UC072000LC022000A059R0_09010835,P045,4,step_on_the_spot_walk,validation
P045S00G10B00H00UC072000LC022000A059R0_09010835_f00030_f00119,P045S00G10B00H00UC072000LC022000A059R0_09010835,P045,4,step_on_the_spot_walk,validation
P045S00G10B00H00UC072000LC022000A059R0_09010835_f00060_f00149,P045S00G10B00H00UC072000LC022000A059R0_09010835,P045,4,step_on_the_spot_walk,validation
P045S00G10B00H00UC072000LC022000A059R0_09010835_f00090_f00179,P045S00G10B00H00UC072000LC022000A059R0_09010835,P045,4,step_on_the_spot_walk,validation
P045S00G10B00H00UC072000LC022000A059R0_09010835_f00120_f00209,P045S00G10B00H00UC072000LC022000A059R0_09010835,P045,4,step_on_the_spot_walk,validation
P045S00G10B00H00UC072000LC022000A059R0_09010835_f00136_f00225,P045S00G10B00H00UC072000LC022000A059R0_09010835,P045,4,step_on_the_spot_walk,validation
P046S00G10B00H00UC072000LC022000A059R0_09011044_f00000_f00089,P046S00G10B00H00UC072000LC022000A059R0_09011044,P046,4,step_on_the_spot_walk,train
P046S00G10B00H00UC072000LC022000A059R0_09011044_f00030_f00119,P046S00G10B00H00UC072000LC022000A059R0_09011044,P046,4,step_on_the_spot_walk,train
P046S00G10B00H00UC072000LC022000A059R0_09011044_f00060_f00149,P046S00G10B00H00UC072000LC022000A059R0_09011044,P046,4,step_on_the_spot_walk,train
P046S00G10B00H00UC072000LC022000A059R0_09011044_f00090_f00179,P046S00G10B00H00UC072000LC022000A059R0_09011044,P046,4,step_on_the_spot_walk,train
P046S00G10B00H00UC072000LC022000A059R0_09011044_f00120_f00209,P046S00G10B00H00UC072000LC022000A059R0_09011044,P046,4,step_on_the_spot_walk,train
P047S00G10B00H00UC072000LC021000A059R0_09030922_f00000_f00089,P047S00G10B00H00UC072000LC021000A059R0_09030922,P047,4,step_on_the_spot_walk,validation
P047S00G10B00H00UC072000LC021000A059R0_09030922_f00030_f00119,P047S00G10B00H00UC072000LC021000A059R0_09030922,P047,4,step_on_the_spot_walk,validation
P047S00G10B00H00UC072000LC021000A059R0_09030922_f00060_f00149,P047S00G10B00H00UC072000LC021000A059R0_09030922,P047,4,step_on_the_spot_walk,validation
P047S00G10B00H00UC072000LC021000A059R0_09030922_f00090_f00179,P047S00G10B00H00UC072000LC021000A059R0_09030922,P047,4,step_on_the_spot_walk,validation
P047S00G10B00H00UC072000LC021000A059R0_09030922_f00120_f00209,P047S00G10B00H00UC072000LC021000A059R0_09030922,P047,4,step_on_the_spot_walk,validation
P047S00G10B00H00UC072000LC021000A059R0_09030922_f00143_f00232,P047S00G10B00H00UC072000LC021000A059R0_09030922,P047,4,step_on_the_spot_walk,validation
P047S01G10B00H00UC022000LC021000A059R0_09041056_f00000_f00089,P047S01G10B00H00UC022000LC021000A059R0_09041056,P047,4,step_on_the_spot_walk,validation
P047S01G10B00H00UC022000LC021000A059R0_09041056_f00030_f00119,P047S01G10B00H00UC022000LC021000A059R0_09041056,P047,4,step_on_the_spot_walk,validation
P047S01G10B00H00UC022000LC021000A059R0_09041056_f00060_f00149,P047S01G10B00H00UC022000LC021000A059R0_09041056,P047,4,step_on_the_spot_walk,validation
P047S01G10B00H00UC022000LC021000A059R0_09041056_f00090_f00179,P047S01G10B00H00UC022000LC021000A059R0_09041056,P047,4,step_on_the_spot_walk,validation
P047S01G10B00H00UC022000LC021000A059R0_09041056_f00120_f00209,P047S01G10B00H00UC022000LC021000A059R0_09041056,P047,4,step_on_the_spot_walk,validation
P047S01G10B00H00UC022000LC021000A059R0_09041056_f00150_f00239,P047S01G10B00H00UC022000LC021000A059R0_09041056,P047,4,step_on_the_spot_walk,validation
P047S01G10B00H00UC022000LC021000A059R0_09041056_f00180_f00269,P047S01G10B00H00UC022000LC021000A059R0_09041056,P047,4,step_on_the_spot_walk,validation
P047S01G10B00H00UC022000LC021000A059R0_09041056_f00201_f00290,P047S01G10B00H00UC022000LC021000A059R0_09041056,P047,4,step_on_the_spot_walk,validation
P048S00G10B00H00UC072000LC022000A059R0_09031347_f00000_f00089,P048S00G10B00H00UC072000LC022000A059R0_09031347,P048,4,step_on_the_spot_walk,train
P048S00G10B00H00UC072000LC022000A059R0_09031347_f00030_f00119,P048S00G10B00H00UC072000LC022000A059R0_09031347,P048,4,step_on_the_spot_walk,train
P048S00G10B00H00UC072000LC022000A059R0_09031347_f00060_f00149,P048S00G10B00H00UC072000LC022000A059R0_09031347,P048,4,step_on_the_spot_walk,train
P048S00G10B00H00UC072000LC022000A059R0_09031347_f00090_f00179,P048S00G10B00H00UC072000LC022000A059R0_09031347,P048,4,step_on_the_spot_walk,train
P048S00G10B00H00UC072000LC022000A059R0_09031347_f00097_f00186,P048S00G10B00H00UC072000LC022000A059R0_09031347,P048,4,step_on_the_spot_walk,train
P048S01G10B10H10UC072000LC022000A059R0_09041156_f00000_f00089,P048S01G10B10H10UC072000LC022000A059R0_09041156,P048,4,step_on_the_spot_walk,train
P048S01G10B10H10UC072000LC022000A059R0_09041156_f00030_f00119,P048S01G10B10H10UC072000LC022000A059R0_09041156,P048,4,step_on_the_spot_walk,train
P048S01G10B10H10UC072000LC022000A059R0_09041156_f00060_f00149,P048S01G10B10H10UC072000LC022000A059R0_09041156,P048,4,step_on_the_spot_walk,train
P048S01G10B10H10UC072000LC022000A059R0_09041156_f00090_f00179,P048S01G10B10H10UC072000LC022000A059R0_09041156,P048,4,step_on_the_spot_walk,train
P048S01G10B10H10UC072000LC022000A059R0_09041156_f00120_f00209,P048S01G10B10H10UC072000LC022000A059R0_09041156,P048,4,step_on_the_spot_walk,train
P048S01G10B10H10UC072000LC022000A059R0_09041156_f00150_f00239,P048S01G10B10H10UC072000LC022000A059R0_09041156,P048,4,step_on_the_spot_walk,train
P048S01G10B10H10UC072000LC022000A059R0_09041156_f00180_f00269,P048S01G10B10H10UC072000LC022000A059R0_09041156,P048,4,step_on_the_spot_walk,train
P048S01G10B10H10UC072000LC022000A059R0_09041156_f00210_f00299,P048S01G10B10H10UC072000LC022000A059R0_09041156,P048,4,step_on_the_spot_walk,train
P048S01G10B10H10UC072000LC022000A059R0_09041156_f00211_f00300,P048S01G10B10H10UC072000LC022000A059R0_09041156,P048,4,step_on_the_spot_walk,train
P049S00G10B00H00UC062000LC022000A059R0_09031437_f00000_f00089,P049S00G10B00H00UC062000LC022000A059R0_09031437,P049,4,step_on_the_spot_walk,validation
P049S00G10B00H00UC062000LC022000A059R0_09031437_f00030_f00119,P049S00G10B00H00UC062000LC022000A059R0_09031437,P049,4,step_on_the_spot_walk,validation
P049S00G10B00H00UC062000LC022000A059R0_09031437_f00060_f00149,P049S00G10B00H00UC062000LC022000A059R0_09031437,P049,4,step_on_the_spot_walk,validation
P049S00G10B00H00UC062000LC022000A059R0_09031437_f00090_f00179,P049S00G10B00H00UC062000LC022000A059R0_09031437,P049,4,step_on_the_spot_walk,validation
P049S00G10B00H00UC062000LC022000A059R0_09031437_f00120_f00209,P049S00G10B00H00UC062000LC022000A059R0_09031437,P049,4,step_on_the_spot_walk,validation
P049S00G10B00H00UC062000LC022000A059R0_09031437_f00150_f00239,P049S00G10B00H00UC062000LC022000A059R0_09031437,P049,4,step_on_the_spot_walk,validation
P049S00G10B00H00UC062000LC022000A059R0_09031437_f00180_f00269,P049S00G10B00H00UC062000LC022000A059R0_09031437,P049,4,step_on_the_spot_walk,validation
P049S00G10B00H00UC062000LC022000A059R0_09031437_f00210_f00299,P049S00G10B00H00UC062000LC022000A059R0_09031437,P049,4,step_on_the_spot_walk,validation
P049S00G10B00H00UC062000LC022000A059R0_09031437_f00213_f00302,P049S00G10B00H00UC062000LC022000A059R0_09031437,P049,4,step_on_the_spot_walk,validation
P049S01G10B10H40UC062000LC022000A059R0_09041414_f00000_f00089,P049S01G10B10H40UC062000LC022000A059R0_09041414,P049,4,step_on_the_spot_walk,validation
P049S01G10B10H40UC062000LC022000A059R0_09041414_f00030_f00119,P049S01G10B10H40UC062000LC022000A059R0_09041414,P049,4,step_on_the_spot_walk,validation
P049S01G10B10H40UC062000LC022000A059R0_09041414_f00060_f00149,P049S01G10B10H40UC062000LC022000A059R0_09041414,P049,4,step_on_the_spot_walk,validation
